timestamp,actual_return,xgb_pred,rf_pred,close,signal,trades,strategy_return,net_return,cum_strategy,cum_bh
2026-01-19 05:00:00,0.0001729767134413,0.0003574719,0.0027872666030262,92490.0,1,0.0,0.0001729767134413,0.0001729767134413,970.2076042360269,970.2076042360269
2026-01-19 06:00:00,0.0029489694588501,0.0003313145,0.0026749568929982,92506.0,1,0.0,0.0029489694588501,0.0029489694588501,973.068716829663,973.068716829663
2026-01-19 07:00:00,0.0048578076737241,0.00035712554,0.0016301647676871,92779.2,1,0.0,0.0048578076737241,0.0048578076737241,977.7956975093389,977.7956975093389
2026-01-19 08:00:00,-0.0025313301704062,0.0001087937,0.0017524589319751,93231.0,1,0.0,-0.0025313301704062,-0.0025313301704062,975.3205737597401,975.3205737597401
2026-01-19 09:00:00,0.0001215041353223,0.00019493735,0.0004324020168953,92995.3,1,0.0,0.0001215041353223,0.0001215041353223,975.4390792427167,975.4390792427167
2026-01-19 10:00:00,0.0014944755008611,0.00023060059,0.0011966784552176,93006.6,1,0.0,0.0014944755008611,0.0014944755008611,976.8968490492275,976.8968490492275
2026-01-19 11:00:00,-0.0015396346060735,7.317979e-05,-8.00068522701243e-06,93145.7,1,0.0,-0.0015396346060735,-0.0015396346060735,975.392784853867,975.392784853867
2026-01-19 12:00:00,-0.0005452958687793,0.00022935895,0.0008409647082183,93002.4,1,0.0,-0.0005452958687793,-0.0005452958687793,974.8609071978491,974.8609071978491
2026-01-19 13:00:00,-0.0019566917379285,0.0002298625,0.0008297407475366,92951.7,1,0.0,-0.0019566917379285,-0.0019566917379285,972.9534049151056,972.9534049151056
2026-01-19 14:00:00,0.0026052054221945,0.0003542456,0.0016562654869971,92770.0,1,0.0,0.0026052054221945,0.0026052054221945,975.4881484011331,975.4881484011331
2026-01-19 15:00:00,0.002811808865344,0.0002286368,0.000458600371776,93012.0,1,0.0,0.002811808865344,0.002811808865344,978.2310346248453,978.2310346248453
2026-01-19 16:00:00,-0.0011413775218484,0.00010864427,0.0002214081595784,93273.9,1,0.0,-0.0011413775218484,-0.0011413775218484,977.11450371075,977.11450371075
2026-01-19 17:00:00,-0.0018725762304559,0.00021955793,0.0006258602428876,93167.5,1,0.0,-0.0018725762304559,-0.0018725762304559,975.2847823166676,975.2847823166676
2026-01-19 18:00:00,0.0006793887482793,0.00019189971,0.0006223678807748,92993.2,1,0.0,0.0006793887482793,0.0006793887482793,975.9473798241415,975.9473798241415
2026-01-19 19:00:00,0.0002073795983516,0.00019189971,0.0008574034320666,93056.4,1,0.0,0.0002073795983516,0.0002073795983516,976.1497713997818,976.1497713997818
2026-01-19 20:00:00,-0.0014019924778313,0.00016814689,0.0008464088280479,93075.7,1,0.0,-0.0014019924778313,-0.0014019924778313,974.7812167630425,974.7812167630425
2026-01-19 21:00:00,-0.0050317190078793,0.00018996779,0.0008785368189335,92945.3,1,0.0,-0.0050317190078793,-0.0050317190078793,969.8763915861322,969.8763915861322
2026-01-19 22:00:00,0.0007317918470741,0.00042063117,0.0022535269667296,92478.8,1,0.0,0.0007317918470741,0.0007317918470741,970.5861392221647,970.5861392221647
2026-01-19 23:00:00,0.0011188111531926,0.00014419595,0.0004060381953768,92546.5,1,0.0,0.0011188111531926,0.0011188111531926,971.6720418198605,971.6720418198605
2026-01-20 00:00:00,-0.0002007754689346,0.00013143934,0.0008538414622525,92650.1,1,0.0,-0.0002007754689346,-0.0002007754689346,971.4769539100135,971.4769539100135
2026-01-20 01:00:00,-0.0014530450326621,0.00014855128,0.0005415470249736,92631.5,1,0.0,-0.0014530450326621,-0.0014530450326621,970.065354147789,970.065354147789
2026-01-20 02:00:00,-0.0013674653611224,0.00017360026,0.0002922637615656,92497.0,1,0.0,-0.0013674653611224,-0.0013674653611224,968.7388233779669,968.7388233779669
2026-01-20 03:00:00,-0.0041680061641511,0.0003101689,0.0011966778964434,92370.6,1,0.0,-0.0041680061641511,-0.0041680061641511,964.701113990675,964.701113990675
2026-01-20 04:00:00,-0.0045042716301895,0.00034975537,0.000595248021199,91986.4,1,0.0,-0.0045042716301895,-0.0045042716301895,960.3558381313146,960.3558381313146
2026-01-20 05:00:00,-0.0083626519112721,0.0003247694,0.0018594052733892,91573.0,1,0.0,-0.0083626519112721,-0.0083626519112721,952.3247165460646,952.3247165460646
2026-01-20 06:00:00,0.003101657270518,0.00032670042,0.0037983359041975,90810.4,1,0.0,0.003101657270518,0.003101657270518,955.2785014270337,955.2785014270337
2026-01-20 07:00:00,-0.0010071760767884,0.0003256559,0.0043029843896452,91092.5,1,0.0,-0.0010071760767884,-0.0010071760767884,954.316367773726,954.316367773726
2026-01-20 08:00:00,-0.000815710048231,0.0004201106,0.0039418968714892,91000.8,1,0.0,-0.000815710048231,-0.000815710048231,953.5379223233418,953.5379223233418
2026-01-20 09:00:00,0.0025691015854555,0.0004525475,0.0037002042370574,90926.6,1,0.0,0.0025691015854555,0.0025691015854555,955.9876581113746,955.9876581113746
2026-01-20 10:00:00,-0.0003499935029097,0.00030556612,0.0036295420683215,91160.5,1,0.0,-0.0003499935029097,-0.0003499935029097,955.6530686421737,955.6530686421737
2026-01-20 11:00:00,0.0007514026077832,0.00037507812,0.0038269622793139,91128.6,1,0.0,0.0007514026077832,0.0007514026077832,956.3711488500876,956.3711488500876
2026-01-20 12:00:00,-0.0036317019257447,0.00033055208,0.0033782501757061,91197.1,1,0.0,-0.0036317019257447,-0.0036317019257447,952.897893907082,952.897893907082
2026-01-20 13:00:00,-0.0049469278078802,0.00040006408,0.0034207121243404,90866.5,1,0.0,-0.0049469278078802,-0.0049469278078802,948.1839768176426,948.1839768176426
2026-01-20 14:00:00,0.001911505632602,0.00044509655,0.0036952418541688,90418.1,1,0.0,0.001911505632602,0.001911505632602,949.9964358300724,949.9964358300724
2026-01-20 15:00:00,-0.0056977751113158,0.00038041332,0.0042242371092722,90591.1,1,0.0,-0.0056977751113158,-0.0056977751113158,944.5835697821611,944.5835697821611
2026-01-20 16:00:00,-0.0044628302900125,0.00043901824,0.0043830061759806,90076.4,1,0.0,-0.0044628302900125,-0.0044628302900125,940.3680536154892,940.3680536154892
2026-01-20 17:00:00,-0.0032066864103164,0.00043901824,0.0042993481631209,89675.3,1,0.0,-0.0032066864103164,-0.0032066864103164,937.3525881572648,937.3525881572648
2026-01-20 18:00:00,0.0023275743014966,0.0004018279,0.0041948900215572,89388.2,1,0.0,0.0023275743014966,0.0023275743014966,939.5343459529008,939.5343459529008
2026-01-20 19:00:00,-2.790326496281505e-05,0.00038553702,0.0044676229351154,89596.5,1,0.0,-2.790326496281505e-05,-2.790326496281505e-05,939.5081298771041,939.5081298771041
2026-01-20 20:00:00,-0.0026151986920173,0.00045164116,0.0040027196485607,89594.0,1,0.0,-0.0026151986920173,-0.0026151986920173,937.0511294447098,937.0511294447098
2026-01-20 21:00:00,-0.0109618315044502,0.00042891386,0.0032719310802053,89360.0,1,0.0,-0.0109618315044502,-0.0109618315044502,926.7793328526822,926.7793328526822
2026-01-20 22:00:00,-0.0008591041510148,0.00043424356,0.0034836458601471,88385.8,1,0.0,-0.0008591041510148,-0.0008591041510148,925.9831328807537,925.9831328807537
2026-01-20 23:00:00,0.0056932020716173,0.0003556402,0.0036278356867522,88309.9,1,0.0,0.0056932020716173,0.0056932020716173,931.2549419711532,931.2549419711532
2026-01-21 00:00:00,0.0010184635361695,0.00040960603,0.0043916408495299,88814.1,1,0.0,0.0010184635361695,0.0010184635361695,932.2033911724284,932.2033911724284
2026-01-21 01:00:00,0.0003182680845027,0.00035192457,0.00377872524001,88904.6,1,0.0,0.0003182680845027,0.0003182680845027,932.5000817601037,932.5000817601037
2026-01-21 02:00:00,0.0043052080667892,0.00035196464,0.0037222323032354,88932.9,1,0.0,0.0043052080667892,0.0043052080667892,936.5146886343788,936.5146886343788
2026-01-21 03:00:00,0.0001488974038065,0.00017112872,0.0024165774392315,89316.6,1,0.0,0.0001488974038065,0.0001488974038065,936.654133240143,936.654133240143
2026-01-21 04:00:00,0.005586076608718,0.00020313254,0.0033365855696508,89329.9,1,0.0,0.005586076608718,0.005586076608718,941.8863549842947,941.8863549842947
2026-01-21 05:00:00,-0.0031497739529922,0.00017958228,0.0034141617802061,89830.3,1,0.0,-0.0031497739529922,-0.0031497739529922,938.9196258766864,938.9196258766864
2026-01-21 06:00:00,-0.0047988835393777,0.00013661353,0.0025122384453746,89547.8,1,0.0,-0.0047988835393777,-0.0047988835393777,934.413859939268,934.413859939268
2026-01-21 07:00:00,-0.0003546445567247,0.0002483391,0.0030418804919771,89119.1,1,0.0,-0.0003546445567247,-0.0003546445567247,934.0824751501125,934.0824751501125
2026-01-21 08:00:00,-0.0010017644018735,0.00014501624,0.0038720603155219,89087.5,1,0.0,-0.0010017644018735,-0.0010017644018735,933.1467445780933,933.1467445780933
2026-01-21 09:00:00,0.0017939298600048,0.0002649542,0.0036622264940499,88998.3,1,0.0,0.0017939298600048,0.0017939298600048,934.820744386958,934.820744386958
2026-01-21 10:00:00,-0.0051513089705866,0.00020608546,0.0035955566629491,89158.1,1,0.0,-0.0051513089705866,-0.0051513089705866,930.005193900507,930.005193900507
2026-01-21 11:00:00,-0.000619131870615,0.00023152662,0.0027366204340355,88700.0,1,0.0,-0.000619131870615,-0.000619131870615,929.4293980451258,929.4293980451258
2026-01-21 12:00:00,-0.0005100285026921,0.0004151558,0.003702259056536,88645.1,1,0.0,-0.0005100285026921,-0.0005100285026921,928.9553625608828,928.9553625608828
2026-01-21 13:00:00,0.01263988368223,0.00039016985,0.0039892693079116,88599.9,1,0.0,0.01263988368223,0.01263988368223,940.6972502896361,940.6972502896361
2026-01-21 14:00:00,0.0054616763496238,0.00017794289,0.0034758309774622,89726.9,1,0.0,0.0054616763496238,0.0054616763496238,945.8350342136991,945.8350342136991
2026-01-21 15:00:00,-0.0302118541591615,-0.00018528673,8.873827912206997e-05,90218.3,-1,2.0,0.0302118541591615,0.028211854159161498,972.5187942575615,917.2596041014094
2026-01-21 16:00:00,0.0036547726859679,0.00026651987,0.0021277772950439,87533.4,1,2.0,0.0036547726859679,0.0016547726859678998,974.1280917948893,920.611979448421
2026-01-21 17:00:00,0.0059127851734839,0.00034092928,0.0038623488395468,87853.9,1,0.0,0.0059127851734839,0.0059127851734839,979.8879019331283,926.0553603110353
2026-01-21 18:00:00,0.0212814362610175,0.00013370345,0.003047646598379,88374.9,1,0.0,0.0212814362610175,0.0212814362610175,1000.7413238610603,945.7631484356681
2026-01-21 19:00:00,-0.0019648027326047,-7.194058e-05,0.0016903190015612,90275.8,-1,2.0,0.0019648027326047,-3.519726739530018e-05,1000.7061005010909,943.9049104172249
2026-01-21 20:00:00,0.0006812435287371,-0.00033977933,0.000748746366091,90098.6,-1,0.0,-0.0006812435287371,-0.0006812435287371,1000.0243759459569,944.5479395291898
2026-01-21 21:00:00,-0.0051953714469117,-0.0003097596,0.0006286349933346,90160.0,-1,0.0,0.0051953714469117,0.0051953714469117,1005.2198740349622,939.6406621339205
2026-01-21 22:00:00,-0.0035729940499811,9.640568e-05,0.0036125539576077,89692.8,1,2.0,-0.0035729940499811,-0.0055729940499811,999.6177896580426,936.2833316389957
2026-01-21 23:00:00,0.0049356083853173,0.00015132157,0.0027211017244429,89372.9,1,0.0,0.0049356083853173,0.0049356083853173,1004.5515116027913,940.904459501666
2026-01-22 00:00:00,0.0023120806171165,0.00020589227,0.0006706012545207,89815.1,1,0.0,0.0023120806171165,0.0023120806171165,1006.8741156816629,943.0799064650382
2026-01-22 01:00:00,-0.0017210406980391,-0.0004371107,-0.002732146695642,90023.0,-1,2.0,0.0017210406980391,-0.00027895930196090014,1006.59323878119,941.456827564509
2026-01-22 02:00:00,-0.0007146347930537,0.00014412492,-0.0003999081558025,89868.2,1,2.0,-0.0007146347930537,-0.0027146347930537,1003.860705752742,940.7840297593734
2026-01-22 03:00:00,0.0013631522637388,0.00015457626,-0.0001664549612189,89804.0,1,0.0,0.0013631522637388,0.0013631522637388,1005.2291207462671,942.0664616392293
2026-01-22 04:00:00,-0.0001612557937418,0.00014412492,-0.0010603696374876,89926.5,1,0.0,-0.0001612557937418,-0.0001612557937418,1005.0670217265088,941.9145479642001
2026-01-22 05:00:00,0.0018611995383398,0.00014412492,-0.0006677973321425,89912.0,1,0.0,0.0018611995383398,0.0018611995383398,1006.9376520033467,943.6676388860265
2026-01-22 06:00:00,-0.0037548411551356,0.00012404032,-0.001468613068497,90079.5,1,0.0,-0.0037548411551356,-0.0037548411551356,1003.156761066949,940.1243167987676
2026-01-22 07:00:00,0.0008754617338613,0.00019590752,-6.723115128953223e-05,89741.9,1,0.0,0.0008754617338613,0.0008754617338613,1004.0349864243274,940.9473596631974
2026-01-22 08:00:00,0.0013273233023655,0.00014412492,-0.0003291125741125,89820.5,1,0.0,0.0013273233023655,0.0013273233023655,1005.3676654581986,942.1963010199776
2026-01-22 09:00:00,0.0007813286206478,0.00014412492,0.000160221833895,89939.8,1,0.0,0.0007813286206478,0.0007813286206478,1006.1531879894949,942.9324659562328
2026-01-22 10:00:00,-0.0016645312551423,0.00014412492,-7.715514453091999e-05,90010.1,1,0.0,-0.0016645312551423,-0.0016645312551423,1004.4784145606253,941.3629253951602
2026-01-22 11:00:00,0.0007542191575436,0.00014412492,0.0001507914222555,89860.4,1,0.0,0.0007542191575436,0.0007542191575436,1005.236011424226,942.0729193476946
2026-01-22 12:00:00,-0.0045282860725915,0.00014412492,-0.000193389446119,89928.2,1,0.0,-0.0045282860725915,-0.0045282860725915,1000.6840151940264,937.8069436676468
2026-01-22 13:00:00,-0.0059154600284844,0.00010662196,-0.0003321648734298,89521.9,1,0.0,-0.0059154600284844,-0.0059154600284844,994.7645089010028,932.2593841779458
2026-01-22 14:00:00,-0.0009949449750575,6.308432e-05,-0.0006238026465794,88993.9,0,1.0,-0.0,-0.001,993.7697443921019,931.3318373882076
2026-01-22 15:00:00,0.0004734249572126,0.0001525761,0.0010222907360632,88905.4,1,1.0,0.0004734249572126,-0.0005265750427874,993.2464500464278,931.7727531234741
2026-01-22 16:00:00,0.0015267015601954,0.00017513485,0.001245730707719,88947.5,1,0.0,0.0015267015601954,0.0015267015601954,994.7628409513723,933.1952920394152
